,dateTime,stationName,tideValue
1913,2021-09-21T05:30:00Z,Stornoway,1.404
1914,2021-09-21T05:30:00Z,Plymouth,2.073
1915,2021-09-21T05:30:00Z,Jersey,3.944
1916,2021-09-21T05:30:00Z,Tobermory,1.88
1917,2021-09-21T05:30:00Z,Ullapool,1.688
1918,2021-09-21T05:30:00Z,Newport,3.507
1919,2021-09-21T05:30:00Z,Heysham,-3.79
1920,2021-09-21T05:30:00Z,Wick,-1.222
1921,2021-09-21T05:30:00Z,Avonmouth+Portbury,3.17
1922,2021-09-21T05:30:00Z,Mumbles,3.785
1923,2021-09-21T05:30:00Z,Leith,0.121
1924,2021-09-21T05:30:00Z,North+Shields,1.46
1925,2021-09-21T05:30:00Z,Liverpool,-3.742
1926,2021-09-21T05:30:00Z,Holyhead,-1.953
1927,2021-09-21T05:30:00Z,Millport,-1.415
1928,2021-09-21T05:30:00Z,Immingham,3.597
1929,2021-09-21T05:30:00Z,Llandudno,-3.406
1930,2021-09-21T05:30:00Z,Cromer,2.421
1931,2021-09-21T05:30:00Z,Whitby,2.15
1932,2021-09-21T05:30:00Z,Fishguard,1.192
1933,2021-09-21T05:30:00Z,Workington,-3.384
1934,2021-09-21T05:30:00Z,Port+Erin,-2.449
1935,2021-09-21T05:30:00Z,Harwich,-1.207
1936,2021-09-21T05:30:00Z,Barmouth,-0.108
1937,2021-09-21T05:30:00Z,Newhaven,-2.739
1938,2021-09-21T05:30:00Z,Portrush,0.353
1939,2021-09-21T05:30:00Z,Sheerness,-1.622
1940,2021-09-21T05:30:00Z,Portpatrick,-1.529
1941,2021-09-21T05:30:00Z,Portsmouth,-1.645
1942,2021-09-21T05:30:00Z,Bournemouth,-0.048
1943,2021-09-21T05:45:00Z,Bangor,-1.576
1944,2021-09-21T05:45:00Z,Dover,-2.493
1945,2021-09-21T05:45:00Z,St+Marys,2.07
1946,2021-09-21T05:45:00Z,Newlyn,1.99
1947,2021-09-21T05:45:00Z,Milford+Haven,2.963
1948,2021-09-21T05:45:00Z,Aberdeen,-0.987
1949,2021-09-21T05:45:00Z,Weymouth,0.862
1950,2021-09-21T05:45:00Z,Ilfracombe,4.161
1951,2021-09-21T05:45:00Z,Kinlochbervie,1.47
1952,2021-09-21T05:45:00Z,Plymouth,2.117
1953,2021-09-21T05:45:00Z,Jersey,4.283
1954,2021-09-21T05:45:00Z,Tobermory,1.922
1955,2021-09-21T05:45:00Z,Ullapool,1.877
1956,2021-09-21T05:45:00Z,Newport,4.121
1957,2021-09-21T05:45:00Z,Wick,-1.215
1958,2021-09-21T05:45:00Z,Avonmouth+Portbury,3.886
1959,2021-09-21T05:45:00Z,Mumbles,4.004
1960,2021-09-21T05:45:00Z,Leith,-0.276
1961,2021-09-21T05:45:00Z,North+Shields,1.219
1962,2021-09-21T05:45:00Z,Holyhead,-1.692
1963,2021-09-21T05:45:00Z,Millport,-1.442
1964,2021-09-21T05:45:00Z,Immingham,3.632
1965,2021-09-21T05:45:00Z,Cromer,2.517
1966,2021-09-21T05:45:00Z,Whitby,1.943
1967,2021-09-21T05:45:00Z,Fishguard,1.43
1968,2021-09-21T05:45:00Z,Workington,-3.451
1969,2021-09-21T05:45:00Z,Port+Erin,-2.4
1970,2021-09-21T05:45:00Z,Harwich,-1.153
1971,2021-09-21T05:45:00Z,Barmouth,0.25
1972,2021-09-21T05:45:00Z,Newhaven,-2.711
1973,2021-09-21T05:45:00Z,Sheerness,-1.736
1974,2021-09-21T05:45:00Z,Portpatrick,-1.53
1975,2021-09-21T05:45:00Z,Portsmouth,-1.459
1976,2021-09-21T05:45:00Z,Bournemouth,0.094
1977,2021-09-21T06:00:00Z,Bangor,-1.51
1978,2021-09-21T06:00:00Z,Dover,-2.558
1979,2021-09-21T06:00:00Z,St+Marys,1.868
1980,2021-09-21T06:00:00Z,Lowestoft,0.796
1981,2021-09-21T06:00:00Z,Lerwick,-0.65
1982,2021-09-21T06:00:00Z,Newlyn,1.848
1983,2021-09-21T06:00:00Z,Milford+Haven,3.055
1984,2021-09-21T06:00:00Z,Aberdeen,-1.136
1985,2021-09-21T06:00:00Z,Weymouth,0.959
1986,2021-09-21T06:00:00Z,Ilfracombe,4.225
1987,2021-09-21T06:00:00Z,Kinlochbervie,1.713
1988,2021-09-21T06:00:00Z,Stornoway,1.685
1989,2021-09-21T06:00:00Z,Plymouth,2.128
1990,2021-09-21T06:00:00Z,Jersey,4.568
1991,2021-09-21T06:00:00Z,Tobermory,1.946
1992,2021-09-21T06:00:00Z,Ullapool,2.014
1993,2021-09-21T06:00:00Z,Newport,4.674
1994,2021-09-21T06:00:00Z,Heysham,-3.827
1995,2021-09-21T06:00:00Z,Wick,-1.125
1996,2021-09-21T06:00:00Z,Avonmouth+Portbury,4.534
1997,2021-09-21T06:00:00Z,Mumbles,4.154
1998,2021-09-21T06:00:00Z,Leith,-0.657
1999,2021-09-21T06:00:00Z,North+Shields,0.959
2000,2021-09-22T00:00:00Z,Bangor,1.599
2001,2021-09-22T00:00:00Z,Dover,2.769
2002,2021-09-22T00:00:00Z,St+Marys,-2.224
2003,2021-09-22T00:00:00Z,Lowestoft,0.431
2004,2021-09-22T00:00:00Z,Lerwick,1.188
2005,2021-09-22T00:00:00Z,Newlyn,-2.231
2006,2021-09-22T00:00:00Z,Milford+Haven,-2.626
2007,2021-09-22T00:00:00Z,Aberdeen,1.834
2008,2021-09-22T00:00:00Z,Weymouth,-0.818
2009,2021-09-22T00:00:00Z,Ilfracombe,-3.92
2010,2021-09-22T00:00:00Z,Kinlochbervie,-0.636
2011,2021-09-22T00:00:00Z,Stornoway,-1.068
2012,2021-09-22T00:00:00Z,Plymouth,-2.387
2013,2021-09-22T00:00:00Z,Jersey,-3.477
2014,2021-09-22T00:00:00Z,Tobermory,-1.346
2015,2021-09-22T00:00:00Z,Ullapool,-0.817
2016,2021-09-22T00:00:00Z,Newport,-2.308
2017,2021-09-22T00:00:00Z,Heysham,4.948
2018,2021-09-22T00:00:00Z,Wick,2.165
2019,2021-09-22T00:00:00Z,Avonmouth+Portbury,-1.629
2020,2021-09-22T00:00:00Z,Mumbles,-3.805
2021,2021-09-22T00:00:00Z,Leith,1.266
2022,2021-09-22T00:00:00Z,North+Shields,-0.31
2023,2021-09-22T00:00:00Z,Liverpool,4.523
2024,2021-09-22T00:00:00Z,Holyhead,2.126
2025,2021-09-22T00:00:00Z,Millport,1.816
2026,2021-09-22T00:00:00Z,Immingham,-2.369
2027,2021-09-22T00:00:00Z,Llandudno,3.661
2028,2021-09-22T00:00:00Z,Cromer,-1.207
2029,2021-09-22T00:00:00Z,Whitby,-0.774
2030,2021-09-22T00:00:00Z,Fishguard,-0.643
2031,2021-09-22T00:00:00Z,Workington,4.328
2032,2021-09-22T00:00:00Z,Port+Erin,2.662
2033,2021-09-22T00:00:00Z,Harwich,1.986
2034,2021-09-22T00:00:00Z,Barmouth,-0.121
2035,2021-09-22T00:00:00Z,Newhaven,3.015
2036,2021-09-22T00:00:00Z,Portrush,-0.564
2037,2021-09-22T00:00:00Z,Sheerness,2.002
2038,2021-09-22T00:00:00Z,Portpatrick,2.301
2039,2021-09-22T00:00:00Z,Portsmouth,1.864
2040,2021-09-22T00:00:00Z,Bournemouth,0.12
2041,2021-09-22T00:15:00Z,Bangor,1.543
2042,2021-09-22T00:15:00Z,Dover,2.734
2043,2021-09-22T00:15:00Z,St+Marys,-2.121
2044,2021-09-22T00:15:00Z,Lowestoft,0.333
2045,2021-09-22T00:15:00Z,Lerwick,1.145
2046,2021-09-22T00:15:00Z,Newlyn,-2.168
2047,2021-09-22T00:15:00Z,Milford+Haven,-2.786
2048,2021-09-22T00:15:00Z,Aberdeen,1.977
2049,2021-09-22T00:15:00Z,Weymouth,-0.81
2050,2021-09-22T00:15:00Z,Ilfracombe,-3.991
2051,2021-09-22T00:15:00Z,Kinlochbervie,-0.857
2052,2021-09-22T00:15:00Z,Stornoway,-1.286
2053,2021-09-22T00:15:00Z,Plymouth,-2.468
2054,2021-09-22T00:15:00Z,Jersey,-3.814
2055,2021-09-22T00:15:00Z,Tobermory,-1.426
2056,2021-09-22T00:15:00Z,Ullapool,-1.003
2057,2021-09-22T00:15:00Z,Newport,-2.749
2058,2021-09-22T00:15:00Z,Heysham,4.774
2059,2021-09-22T00:15:00Z,Wick,2.107
2060,2021-09-22T00:15:00Z,Avonmouth+Portbury,-2.097
2061,2021-09-22T00:15:00Z,Mumbles,-3.963
2062,2021-09-22T00:15:00Z,Leith,1.536
2063,2021-09-22T00:15:00Z,North+Shields,-0.03
2064,2021-09-22T00:15:00Z,Liverpool,4.344
2065,2021-09-22T00:15:00Z,Holyhead,1.893
2066,2021-09-22T00:15:00Z,Millport,1.911
2067,2021-09-22T00:15:00Z,Immingham,-2.497
2068,2021-09-22T00:15:00Z,Llandudno,3.427
2069,2021-09-22T00:15:00Z,Cromer,-1.373
2070,2021-09-22T00:15:00Z,Whitby,-0.526
2071,2021-09-22T00:15:00Z,Fishguard,-0.802
2072,2021-09-22T00:15:00Z,Workington,4.252
2073,2021-09-22T00:15:00Z,Port+Erin,2.587
2074,2021-09-22T00:15:00Z,Harwich,2.087
2075,2021-09-22T00:15:00Z,Barmouth,-0.318
2076,2021-09-22T00:15:00Z,Newhaven,2.941
2077,2021-09-22T00:15:00Z,Portrush,-0.635
2078,2021-09-22T00:15:00Z,Sheerness,2.274
2079,2021-09-22T00:15:00Z,Portsmouth,1.819
2080,2021-09-22T00:15:00Z,Bournemouth,0.155
2081,2021-09-22T00:30:00Z,Dover,2.664
2082,2021-09-22T00:30:00Z,St+Marys,-1.977
2083,2021-09-22T00:30:00Z,Lowestoft,0.278
2084,2021-09-22T00:30:00Z,Lerwick,1.087
2085,2021-09-22T00:30:00Z,Newlyn,-2.057
2086,2021-09-22T00:30:00Z,Milford+Haven,-2.875
2087,2021-09-22T00:30:00Z,Aberdeen,2.108
2088,2021-09-22T00:30:00Z,Weymouth,-0.756
2089,2021-09-22T00:30:00Z,Ilfracombe,-3.989
2090,2021-09-22T00:30:00Z,Plymouth,-2.489
2091,2021-09-22T00:30:00Z,Jersey,-4.099
2092,2021-09-22T00:30:00Z,Tobermory,-1.456
2093,2021-09-22T00:30:00Z,Ullapool,-1.238
2094,2021-09-22T00:30:00Z,Newport,-3.157
2095,2021-09-22T00:30:00Z,Wick,2.016
2096,2021-09-22T00:30:00Z,Avonmouth+Portbury,-2.552
2097,2021-09-22T00:30:00Z,Mumbles,-4.049
2098,2021-09-22T00:30:00Z,Leith,1.766
2099,2021-09-22T00:30:00Z,North+Shields,0.255
2100,2021-09-22T00:30:00Z,Holyhead,1.624
2101,2021-09-22T00:30:00Z,Millport,1.978
2102,2021-09-22T00:30:00Z,Immingham,-2.58
2103,2021-09-22T00:30:00Z,Cromer,-1.515
2104,2021-09-22T00:30:00Z,Whitby,-0.225
2105,2021-09-22T00:30:00Z,Fishguard,-0.953
2106,2021-09-22T00:30:00Z,Workington,4.106
2107,2021-09-22T00:30:00Z,Port+Erin,2.468
2108,2021-09-22T00:30:00Z,Harwich,2.08
2109,2021-09-22T00:30:00Z,Barmouth,-0.484
2110,2021-09-22T00:30:00Z,Newhaven,2.818
2111,2021-09-22T00:30:00Z,Portrush,-0.667
2112,2021-09-22T00:30:00Z,Sheerness,2.511
2113,2021-09-22T00:30:00Z,Portpatrick,2.244
2114,2021-09-22T00:30:00Z,Portsmouth,1.741
2115,2021-09-22T00:30:00Z,Bournemouth,0.216
2116,2021-09-22T00:15:00Z,Portpatrick,2.289
2117,2021-09-22T00:45:00Z,Bangor,1.345
2118,2021-09-22T00:45:00Z,Dover,2.538
2119,2021-09-22T00:45:00Z,St+Marys,-1.791
2120,2021-09-22T00:45:00Z,Lowestoft,0.204
2121,2021-09-22T00:45:00Z,Lerwick,0.986
2122,2021-09-22T00:45:00Z,Newlyn,-1.899
2123,2021-09-22T00:45:00Z,Milford+Haven,-2.94
2124,2021-09-22T00:45:00Z,Aberdeen,2.215
2125,2021-09-22T00:45:00Z,Weymouth,-0.675
2126,2021-09-22T00:45:00Z,Ilfracombe,-3.922
2127,2021-09-22T00:45:00Z,Kinlochbervie,-1.245
2128,2021-09-22T00:45:00Z,Stornoway,-1.652
2129,2021-09-22T00:45:00Z,Plymouth,-2.46
2130,2021-09-22T00:45:00Z,Jersey,-4.338
2131,2021-09-22T00:45:00Z,Tobermory,-1.48
2132,2021-09-22T00:45:00Z,Ullapool,-1.469
2133,2021-09-22T00:45:00Z,Newport,-3.539
2134,2021-09-22T00:45:00Z,Heysham,4.211
2135,2021-09-22T00:45:00Z,Wick,1.91
2136,2021-09-22T00:45:00Z,Avonmouth+Portbury,-2.999
2137,2021-09-22T00:45:00Z,Mumbles,-4.077
2138,2021-09-22T00:45:00Z,Leith,1.959
2139,2021-09-22T00:45:00Z,North+Shields,0.555
2140,2021-09-22T00:45:00Z,Liverpool,3.796
2141,2021-09-22T00:45:00Z,Holyhead,1.329
2142,2021-09-22T00:45:00Z,Millport,2.009
2143,2021-09-22T00:45:00Z,Immingham,-2.605
2144,2021-09-22T00:45:00Z,Llandudno,2.825
2145,2021-09-22T00:45:00Z,Cromer,-1.622
2146,2021-09-22T00:45:00Z,Whitby,0.054
2147,2021-09-22T00:45:00Z,Fishguard,-1.093
2148,2021-09-22T00:45:00Z,Workington,3.89
2149,2021-09-22T00:45:00Z,Port+Erin,2.309
2150,2021-09-22T00:45:00Z,Harwich,1.993
2151,2021-09-22T00:45:00Z,Barmouth,-0.65
2152,2021-09-22T00:45:00Z,Newhaven,2.641
2153,2021-09-22T00:45:00Z,Portrush,-0.71
2154,2021-09-22T00:45:00Z,Sheerness,2.704
2155,2021-09-22T00:45:00Z,Portpatrick,2.16
2156,2021-09-22T00:45:00Z,Portsmouth,1.647
2157,2021-09-22T00:45:00Z,Bournemouth,0.261
2158,2021-09-22T00:30:00Z,Bangor,1.455
2159,2021-09-22T00:30:00Z,Kinlochbervie,-1.065
2160,2021-09-22T00:30:00Z,Heysham,4.532
2161,2021-09-22T00:30:00Z,Llandudno,3.144
2162,2021-09-22T00:30:00Z,Liverpool,4.107
2163,2021-09-22T00:30:00Z,Stornoway,-1.486
2164,2021-09-22T01:00:00Z,Bangor,1.204
2165,2021-09-22T01:00:00Z,Dover,2.413
2166,2021-09-22T01:00:00Z,St+Marys,-1.591
2167,2021-09-22T01:00:00Z,Lowestoft,0.089
2168,2021-09-22T01:00:00Z,Lerwick,0.9
2169,2021-09-22T01:00:00Z,Newlyn,-1.728
2170,2021-09-22T01:00:00Z,Milford+Haven,-2.962
2171,2021-09-22T01:00:00Z,Aberdeen,2.329
2172,2021-09-22T01:00:00Z,Weymouth,-0.644
2173,2021-09-22T01:00:00Z,Ilfracombe,-3.816
2174,2021-09-22T01:00:00Z,Kinlochbervie,-1.416
2175,2021-09-22T01:00:00Z,Stornoway,-1.747
2176,2021-09-22T01:00:00Z,Plymouth,-2.375
2177,2021-09-22T01:00:00Z,Jersey,-4.522
2178,2021-09-22T01:00:00Z,Tobermory,-1.473
2179,2021-09-22T01:00:00Z,Ullapool,-1.627
2180,2021-09-22T01:00:00Z,Newport,-3.897
2181,2021-09-22T01:00:00Z,Heysham,3.829
2182,2021-09-22T01:00:00Z,Wick,1.799
2183,2021-09-22T01:00:00Z,Avonmouth+Portbury,-3.428
2184,2021-09-22T01:00:00Z,Mumbles,-4.048
2185,2021-09-22T01:00:00Z,Leith,2.127
2186,2021-09-22T01:00:00Z,North+Shields,0.867
2187,2021-09-22T01:00:00Z,Liverpool,3.425
2188,2021-09-22T01:00:00Z,Holyhead,1.025
2189,2021-09-22T01:00:00Z,Millport,2.006
2190,2021-09-22T01:00:00Z,Immingham,-2.546
2191,2021-09-22T01:00:00Z,Llandudno,2.473
2192,2021-09-22T01:00:00Z,Cromer,-1.701
2193,2021-09-22T01:00:00Z,Whitby,0.374
2194,2021-09-22T01:00:00Z,Fishguard,-1.205
2195,2021-09-22T01:00:00Z,Workington,3.614
2196,2021-09-22T01:00:00Z,Port+Erin,2.11
2197,2021-09-22T01:00:00Z,Harwich,1.858
2198,2021-09-22T01:00:00Z,Barmouth,-0.781
2199,2021-09-22T01:00:00Z,Newhaven,2.407
2200,2021-09-22T01:00:00Z,Portrush,-0.706
2201,2021-09-22T01:00:00Z,Sheerness,2.842
2202,2021-09-22T01:00:00Z,Portpatrick,2.053
2203,2021-09-22T01:00:00Z,Portsmouth,1.563
2204,2021-09-22T01:00:00Z,Bournemouth,0.277
2205,2021-09-22T01:15:00Z,Bangor,1.061
2206,2021-09-22T01:15:00Z,Dover,2.249
2207,2021-09-22T01:15:00Z,St+Marys,-1.322
2208,2021-09-22T01:15:00Z,Lowestoft,-0.009
2209,2021-09-22T01:15:00Z,Lerwick,0.795
2210,2021-09-22T01:15:00Z,Newlyn,-1.496
2211,2021-09-22T01:15:00Z,Milford+Haven,-2.912
2212,2021-09-22T01:15:00Z,Aberdeen,2.386
2213,2021-09-22T01:15:00Z,Weymouth,-0.643
2214,2021-09-22T01:15:00Z,Ilfracombe,-3.658
2215,2021-09-22T01:15:00Z,Kinlochbervie,-1.549
2216,2021-09-22T01:15:00Z,Plymouth,-2.245
2217,2021-09-22T01:15:00Z,Jersey,-4.637
2218,2021-09-22T01:15:00Z,Tobermory,-1.42
2219,2021-09-22T01:15:00Z,Ullapool,-1.71
2220,2021-09-22T01:15:00Z,Newport,-4.222
2221,2021-09-22T01:15:00Z,Wick,1.651
2222,2021-09-22T01:15:00Z,Mumbles,-3.963
2223,2021-09-22T01:15:00Z,Leith,2.267
2224,2021-09-22T01:15:00Z,North+Shields,1.162
2225,2021-09-22T01:15:00Z,Holyhead,0.717
2226,2021-09-22T01:15:00Z,Millport,1.972
2227,2021-09-22T01:15:00Z,Immingham,-2.364
2228,2021-09-22T01:15:00Z,Cromer,-1.748
2229,2021-09-22T01:15:00Z,Whitby,0.691
2230,2021-09-22T01:15:00Z,Fishguard,-1.323
2231,2021-09-22T01:15:00Z,Workington,3.291
2232,2021-09-22T01:15:00Z,Harwich,1.631
2233,2021-09-22T01:15:00Z,Barmouth,-0.893
2234,2021-09-22T01:15:00Z,Newhaven,2.126
2235,2021-09-22T01:15:00Z,Portrush,-0.699
2236,2021-09-22T01:15:00Z,Sheerness,2.917
2237,2021-09-22T01:15:00Z,Portpatrick,1.93
2238,2021-09-22T01:15:00Z,Portsmouth,1.505
2239,2021-09-22T01:15:00Z,Bournemouth,0.268
2240,2021-09-22T01:30:00Z,Bangor,0.919
2241,2021-09-22T01:30:00Z,Dover,2.031
2242,2021-09-22T01:30:00Z,St+Marys,-1.071
2243,2021-09-22T01:30:00Z,Lowestoft,-0.121
2244,2021-09-22T01:30:00Z,Lerwick,0.678
2245,2021-09-22T01:30:00Z,Newlyn,-1.231
2246,2021-09-22T01:30:00Z,Milford+Haven,-2.806
2247,2021-09-22T01:30:00Z,Aberdeen,2.422
2248,2021-09-22T01:30:00Z,Weymouth,-0.665
2249,2021-09-22T01:30:00Z,Ilfracombe,-3.448
2250,2021-09-22T01:30:00Z,Kinlochbervie,-1.621
2251,2021-09-22T01:30:00Z,Stornoway,-1.914
2252,2021-09-22T01:30:00Z,Plymouth,-2.046
2253,2021-09-22T01:30:00Z,Jersey,-4.706
2254,2021-09-22T01:30:00Z,Tobermory,-1.333
2255,2021-09-22T01:30:00Z,Ullapool,-1.763
2256,2021-09-22T01:30:00Z,Newport,-4.496
2257,2021-09-22T01:30:00Z,Heysham,2.926
2258,2021-09-22T01:30:00Z,Wick,1.507
2259,2021-09-22T01:30:00Z,Avonmouth+Portbury,-4.194
2260,2021-09-22T01:30:00Z,Mumbles,-3.824
2261,2021-09-22T01:30:00Z,Leith,2.393
2262,2021-09-22T01:30:00Z,North+Shields,1.446
2263,2021-09-22T01:30:00Z,Liverpool,2.585
2264,2021-09-22T01:30:00Z,Holyhead,0.381
2265,2021-09-22T01:30:00Z,Millport,1.9
2266,2021-09-22T01:30:00Z,Immingham,-2.104
2267,2021-09-22T01:30:00Z,Llandudno,1.68
2268,2021-09-22T01:30:00Z,Cromer,-1.76
2269,2021-09-22T01:30:00Z,Whitby,1.002
2270,2021-09-22T01:30:00Z,Fishguard,-1.404
2271,2021-09-22T01:30:00Z,Workington,2.932
2272,2021-09-22T01:30:00Z,Port+Erin,1.625
2273,2021-09-22T01:30:00Z,Harwich,1.365
2274,2021-09-22T01:30:00Z,Barmouth,-0.987
2275,2021-09-22T01:30:00Z,Newhaven,1.804
2276,2021-09-22T01:30:00Z,Portrush,-0.682
2277,2021-09-22T01:30:00Z,Sheerness,2.908
2278,2021-09-22T01:30:00Z,Portpatrick,1.778
2279,2021-09-22T01:30:00Z,Portsmouth,1.475
2280,2021-09-22T01:30:00Z,Bournemouth,0.24
2281,2021-09-22T01:15:00Z,Port+Erin,1.881
2282,2021-09-22T01:15:00Z,Avonmouth+Portbury,-3.825
2283,2021-09-22T01:15:00Z,Llandudno,2.087
2284,2021-09-22T01:15:00Z,Stornoway,-1.87
2285,2021-09-22T01:15:00Z,Liverpool,3.022
2286,2021-09-22T01:15:00Z,Heysham,3.395
2287,2021-09-22T01:45:00Z,Dover,1.798
2288,2021-09-22T01:45:00Z,St+Marys,-0.797
2289,2021-09-22T01:45:00Z,Lowestoft,-0.221
2290,2021-09-22T01:45:00Z,Lerwick,0.557
2291,2021-09-22T01:45:00Z,Newlyn,-0.945
2292,2021-09-22T01:45:00Z,Milford+Haven,-2.667
2293,2021-09-22T01:45:00Z,Aberdeen,2.451
2294,2021-09-22T01:45:00Z,Weymouth,-0.675
2295,2021-09-22T01:45:00Z,Ilfracombe,-3.195
2296,2021-09-22T01:45:00Z,Kinlochbervie,-1.657
2297,2021-09-22T01:45:00Z,Stornoway,-1.911
2298,2021-09-22T01:45:00Z,Plymouth,-1.777
2299,2021-09-22T01:45:00Z,Jersey,-4.697
2300,2021-09-22T01:45:00Z,Tobermory,-1.221
2301,2021-09-22T01:45:00Z,Ullapool,-1.765
2302,2021-09-22T01:45:00Z,Newport,-4.729
2303,2021-09-22T01:45:00Z,Heysham,2.442
2304,2021-09-22T01:45:00Z,Wick,1.331
2305,2021-09-22T01:45:00Z,Avonmouth+Portbury,-4.532
2306,2021-09-22T01:45:00Z,Mumbles,-3.636
2307,2021-09-22T01:45:00Z,Leith,2.503
2308,2021-09-22T01:45:00Z,North+Shields,1.708
2309,2021-09-22T01:45:00Z,Liverpool,2.121
2310,2021-09-22T01:45:00Z,Holyhead,0.057
2311,2021-09-22T01:45:00Z,Millport,1.794
2312,2021-09-22T01:45:00Z,Immingham,-1.782
2313,2021-09-22T01:45:00Z,Llandudno,1.258
2314,2021-09-22T01:45:00Z,Cromer,-1.727
2315,2021-09-22T01:45:00Z,Whitby,1.311
2316,2021-09-22T01:45:00Z,Fishguard,-1.463
2317,2021-09-22T01:45:00Z,Workington,2.554
2318,2021-09-22T01:45:00Z,Port+Erin,1.357
2319,2021-09-22T01:45:00Z,Harwich,1.093
2320,2021-09-22T01:45:00Z,Barmouth,-1.11
2321,2021-09-22T01:45:00Z,Newhaven,1.486
2322,2021-09-22T01:45:00Z,Portrush,-0.647
2323,2021-09-22T01:45:00Z,Sheerness,2.816
2324,2021-09-22T01:45:00Z,Portsmouth,1.442
2325,2021-09-22T01:45:00Z,Bournemouth,0.177
2326,2021-09-22T02:00:00Z,Bangor,0.577
2327,2021-09-22T02:00:00Z,Dover,1.528
2328,2021-09-22T02:00:00Z,St+Marys,-0.496
2329,2021-09-22T02:00:00Z,Lowestoft,-0.313
2330,2021-09-22T02:00:00Z,Lerwick,0.468
2331,2021-09-22T02:00:00Z,Newlyn,-0.66
2332,2021-09-22T02:00:00Z,Milford+Haven,-2.469
2333,2021-09-22T02:00:00Z,Aberdeen,2.408
2334,2021-09-22T02:00:00Z,Weymouth,-0.697
2335,2021-09-22T02:00:00Z,Ilfracombe,-2.892
2336,2021-09-22T02:00:00Z,Kinlochbervie,-1.687
2337,2021-09-22T02:00:00Z,Plymouth,-1.469
2338,2021-09-22T02:00:00Z,Jersey,-4.623
2339,2021-09-22T02:00:00Z,Tobermory,-1.062
2340,2021-09-22T02:00:00Z,Ullapool,-1.777
2341,2021-09-22T02:00:00Z,Newport,-4.921
2342,2021-09-22T02:00:00Z,Wick,1.151
2343,2021-09-22T02:00:00Z,Avonmouth+Portbury,-4.843
2344,2021-09-22T02:00:00Z,Mumbles,-3.392
2345,2021-09-22T02:00:00Z,Leith,2.597
2346,2021-09-22T02:00:00Z,North+Shields,1.952
2347,2021-09-22T02:00:00Z,Holyhead,-0.247
2348,2021-09-22T02:00:00Z,Millport,1.661
2349,2021-09-22T02:00:00Z,Immingham,-1.422
2350,2021-09-22T02:00:00Z,Cromer,-1.699
2351,2021-09-22T02:00:00Z,Whitby,1.601
2352,2021-09-22T02:00:00Z,Fishguard,-1.511
2353,2021-09-22T02:00:00Z,Workington,2.154
2354,2021-09-22T02:00:00Z,Port+Erin,1.067
2355,2021-09-22T02:00:00Z,Harwich,0.893
2356,2021-09-22T02:00:00Z,Barmouth,-1.207
2357,2021-09-22T02:00:00Z,Newhaven,1.15
2358,2021-09-22T02:00:00Z,Sheerness,2.655
2359,2021-09-22T02:00:00Z,Portpatrick,1.427
2360,2021-09-22T02:00:00Z,Portsmouth,1.354
2361,2021-09-22T02:00:00Z,Bournemouth,0.081
2362,2021-09-22T01:45:00Z,Bangor,0.755
2363,2021-09-22T01:45:00Z,Portpatrick,1.608
2364,2021-09-22T02:15:00Z,Bangor,0.412
2365,2021-09-22T02:15:00Z,Dover,1.234
2366,2021-09-22T02:15:00Z,St+Marys,-0.216
2367,2021-09-22T02:15:00Z,Lowestoft,-0.393
2368,2021-09-22T02:15:00Z,Newlyn,-0.325
2369,2021-09-22T02:15:00Z,Milford+Haven,-2.239
2370,2021-09-22T02:15:00Z,Aberdeen,2.359
2371,2021-09-22T02:15:00Z,Weymouth,-0.723
2372,2021-09-22T02:15:00Z,Ilfracombe,-2.54
2373,2021-09-22T02:15:00Z,Kinlochbervie,-1.64
2374,2021-09-22T02:15:00Z,Stornoway,-1.745
2375,2021-09-22T02:15:00Z,Plymouth,-1.133
2376,2021-09-22T02:15:00Z,Jersey,-4.468
2377,2021-09-22T02:15:00Z,Tobermory,-0.893
2378,2021-09-22T02:15:00Z,Ullapool,-1.737
2379,2021-09-22T02:15:00Z,Newport,-5.08
2380,2021-09-22T02:15:00Z,Heysham,1.45
2381,2021-09-22T02:15:00Z,Wick,0.969
2382,2021-09-22T02:15:00Z,Avonmouth+Portbury,-5.112
2383,2021-09-22T02:15:00Z,Mumbles,-3.108
2384,2021-09-22T02:15:00Z,Leith,2.678
2385,2021-09-22T02:15:00Z,North+Shields,2.165
2386,2021-09-22T02:15:00Z,Liverpool,1.213
2387,2021-09-22T02:15:00Z,Holyhead,-0.543
2388,2021-09-22T02:15:00Z,Millport,1.491
2389,2021-09-22T02:15:00Z,Immingham,-1.054
2390,2021-09-22T02:15:00Z,Llandudno,0.37
2391,2021-09-22T02:15:00Z,Cromer,-1.604
2392,2021-09-22T02:15:00Z,Whitby,1.856
2393,2021-09-22T02:15:00Z,Fishguard,-1.523
2394,2021-09-22T02:15:00Z,Workington,1.745
2395,2021-09-22T02:15:00Z,Port+Erin,0.775
2396,2021-09-22T02:15:00Z,Harwich,0.719
2397,2021-09-22T02:15:00Z,Barmouth,-1.3
2398,2021-09-22T02:15:00Z,Newhaven,0.811
2399,2021-09-22T02:15:00Z,Portrush,-0.566
2400,2021-09-22T02:15:00Z,Sheerness,2.416
2401,2021-09-22T02:15:00Z,Portpatrick,1.223
2402,2021-09-22T02:15:00Z,Portsmouth,1.175
2403,2021-09-22T02:15:00Z,Bournemouth,-0.06
